,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1302,Kim Petras,Reminds Me,4KNlASXNNrYYmNZj4KG8qX,64,0.705,0.496,9,-8.681,1,0.106,0.0602,0.0,0.205,0.267,149.929,157954,4
1303,King Von,Rollin,5v4OvUHVi7LxQxIXzTPNww,52,0.665,0.724,7,-4.862,0,0.0904,0.174,0.0,0.17,0.406,134.914,153183,4
1304,Olivia Belli,The Faun's Dream,48iwbuQAHWZHGfqqEC0oOs,66,0.45,0.0356,2,-31.963,0,0.0419,0.994,0.913,0.0803,0.0921,114.44,170654,3
1305,Myke Towers,Parcerita,2oZBb87Jgwrg3qYhwsy3BN,74,0.814,0.791,0,-6.054,1,0.3,0.139,7.29e-05,0.0876,0.775,171.941,207373,4
1306,Hillsong Young & Free,Best Friends - Studio,0EG3E2ake4PhWlozvLuJaU,59,0.491,0.845,11,-4.719,1,0.0337,0.0921,0.0,0.229,0.544,75.057,184744,4
1307,Little Dragon,Are You Feeling Sad?,6iTHsvN6Mi2xaQ0igLNvTD,63,0.767,0.646,5,-8.612,0,0.0424,0.0616,5.81e-05,0.333,0.462,113.006,158015,4
1308,Caribou,New Jade,5EZiYuLDocUHRkVH2XWzPY,59,0.588,0.83,1,-7.007,1,0.0321,0.265,0.0583,0.156,0.122,92.025,217667,4
1309,$NOT,STRANDED *,7FIAJkFb3WkaWaRRSUwFTp,52,0.682,0.382,0,-8.236,0,0.155,0.066,2.28e-06,0.119,0.119,87.613,130653,4
1310,$NOT,MISTAKE (CHOPPA BOY),5DDlLUQKNYrUsdPS4oZfQm,52,0.648,0.574,5,-8.685,1,0.478,0.133,2.55e-06,0.138,0.368,127.902,137267,4
1311,NCT 127,MAD DOG,1x60WPvUlRvUZFMaMMDGQi,59,0.645,0.866,2,-3.415,1,0.381,0.206,0.0,0.0976,0.606,157.831,183187,4
1312,Lil Yachty,Hightop Shoes,6N13rM9duQEKd5Tir6vdhd,48,0.923,0.602,1,-4.955,1,0.359,0.0286,0.0,0.3,0.571,129.993,174621,4
1313,NCT 127,Love Song,7xH1V8qRKEOCCqIJBvlTva,58,0.652,0.783,1,-3.271,1,0.143,0.048,0.0,0.0866,0.664,129.843,215160,4
1314,Lil Yachty,A-Team (You Ain't Safe),50aCpYfh8ex0tq2VQId8HI,48,0.811,0.764,8,-4.01,0,0.244,0.0451,0.0,0.0909,0.602,129.9,208019,4
1315,Kesha,Tonight,51CeiXQgEq3YD4D6v3GjfB,64,0.65,0.763,5,-6.124,1,0.134,0.0108,0.0,0.0782,0.354,150.021,196040,4
1316,Olivia Rodrigo,Wondering,6vGnPFWExk8QXcRmxaoX3e,61,0.456,0.445,6,-7.065,1,0.0398,0.81,0.0,0.0915,0.224,130.656,225382,4
1317,Trippie Redd,OTF KNIGHTMARE,4m8ukBnY8veCyHWwlRxp3D,61,0.732,0.607,8,-5.721,1,0.116,0.0901,0.0,0.715,0.326,149.957,156839,4
1318,Lil Keed,Rockstar Lifestyle (Lil Keed feat. Dae Dae),2oQzrnOwvnDSBLRiLAjypz,47,0.868,0.707,7,-5.157,0,0.291,0.144,0.0,0.081,0.661,137.964,230902,4
1319,El Fantasma,Palabra de Hombre,4UiaP0wBuy9N9voD91OZOg,67,0.575,0.374,8,-2.707,1,0.0346,0.535,0.0,0.178,0.563,79.123,196099,4
1320,Joan Sebastian,Que Sea,4yKC4OVtG5Z9nIX98r7SQp,64,0.781,0.693,0,-3.558,1,0.0308,0.701,4.45e-06,0.156,0.939,97.074,170507,4
1321,Renni Rucci,Bitch Do It,7N0my5zogsCbIccggqxkOx,60,0.879,0.608,8,-4.994,1,0.304,0.00268,0.0,0.143,0.522,162.021,143148,4
1322,All Time Low,Sleeping In,0FNPI9jhoho8rZL1J7WK1v,64,0.656,0.955,7,-3.842,1,0.0462,0.00865,0.0,0.342,0.558,105.031,180599,4
1323,$NOT,BERETTA (feat. Wifisfuneral),4dLXS5WZKtFJBuenrBG0q0,51,0.807,0.564,6,-7.938,0,0.319,0.164,0.0,0.0804,0.225,96.004,160731,4
1324,Carly Pearce,Closer To You,6biq5BjD7UAXpefEgDVbp5,61,0.663,0.686,4,-4.549,0,0.0304,0.124,0.0,0.112,0.444,111.971,187333,4
1325,Amity Fall,Without,1S991FKBFt4MHoietICl2c,65,0.407,0.0544,1,-27.089,0,0.0607,0.994,0.92,0.094,0.371,188.18,150910,3
1326,In This Moment,The In-Between,3zyO75z96PN667L0I7jgwf,64,0.469,0.951,10,-4.222,1,0.111,0.0119,0.0,0.0976,0.283,149.976,254811,4
1327,2KBABY,FAXTS,5k8bkDmDEexJkErqBPINPv,60,0.923,0.444,8,-7.229,1,0.19,0.172,0.0,0.0909,0.208,99.938,120000,4
1328,Khruangbin,Midnight,6Gh6lzW6QeiXkFSfsvNS0b,65,0.663,0.552,5,-8.925,0,0.0308,0.0574,0.0131,0.0973,0.687,132.867,314684,4
1329,John Williams,"Hedwig's Theme (From ""Harry Potter and the Sorceror's Stone"")",0Z1nkocDj9KNdQimI3ZmyU,45,0.178,0.279,2,-11.504,0,0.0435,0.947,0.19,0.278,0.151,176.389,220415,3
1330,Asking Alexandria,Antisocialist,2HzoSBdq66iBoJXnnh1Tsq,60,0.572,0.852,6,-4.712,0,0.0322,0.00105,0.0,0.0844,0.378,129.973,216411,4
1331,Arlo Parks,Eugene,4S6PolgPZ5OLph314ww8Fg,64,0.606,0.589,7,-7.194,0,0.0456,0.75,0.0102,0.0922,0.889,174.285,221804,4
1332,NCT 127,Pandora's Box,2eibpPa0zEyFb7SR4edlYp,58,0.636,0.813,0,-3.38,1,0.0693,0.127,0.0,0.064,0.634,159.968,249120,4
1333,NCT 127,Day Dream,4O5NmwwKzpQkuUUUz0V3TN,58,0.422,0.799,4,-4.441,1,0.14,0.203,0.0,0.198,0.174,136.424,205747,3
1334,Caribou,Like I Loved You,6sa7PdpGbqrTd5IEdn5T2v,58,0.727,0.697,1,-8.942,1,0.0503,0.369,0.468,0.115,0.604,100.003,245960,4
1335,Tauren Wells,Like You Love Me,33bqWsuJvnjTgAYr8DMadN,61,0.796,0.807,10,-4.721,1,0.0438,0.0386,0.0,0.1,0.931,111.004,210697,4
1336,King Von,Something Else,0J5PWxUI8UQbPT5ldFbc47,51,0.858,0.737,1,-5.301,1,0.168,0.17,0.0,0.105,0.222,134.011,128955,4
1337,Victoria Monét,Moment,0gpYL1he4OGJxv42tT747l,63,0.604,0.434,1,-8.877,1,0.0513,0.647,0.00493,0.122,0.356,130.143,179413,4
1338,King Von,2 A.M.,3PjSkZGM7rpNPymaesfZte,51,0.942,0.69,8,-6.833,1,0.316,0.0655,0.0,0.0633,0.44,129.866,120333,4
1339,Grimes,Violence - Original Mix,31XtwSNrnxzSPlt2k6pAc6,64,0.533,0.9,5,-4.974,0,0.0498,0.0014,0.0997,0.127,0.0774,99.99,220617,4
1340,King Von,Message,3JjDDzUBkbBE6QTmlntWFX,51,0.857,0.67,11,-6.575,1,0.307,0.0264,0.0,0.151,0.357,130.034,178887,4
1341,KALEO,I Want More,4xQRRue5qsu2tULiz7UDKi,68,0.546,0.547,8,-7.431,1,0.0318,0.26,0.0,0.0575,0.388,97.968,212527,4
1342,Ezequiel Johnson,A New Year's Walk,5l3jZITrCXMaliBdc9FERX,66,0.409,0.119,1,-23.196,1,0.0411,0.988,0.937,0.0997,0.444,106.067,117500,4
1343,Shallou,Older,6qQ8a6M6o5mfj9wTdrbSgG,65,0.543,0.483,2,-8.222,1,0.0697,0.285,2.6e-05,0.155,0.183,142.851,218587,4
1344,Francine Leblanc,Rue de Rivoli,2QdIzYZgex1rqQ2OjA2LTb,66,0.365,0.155,9,-19.436,0,0.0426,0.966,0.952,0.1,0.122,71.467,129930,4
1345,King Von,Trust Issues,2WRn4AHv6hXK7914MExhze,51,0.826,0.693,1,-4.675,1,0.0721,0.155,0.0,0.122,0.348,134.971,213333,4
1346,Porter Robinson,Something Comforting,6iZVQLI9gs9kFRnmbQLzHO,58,0.47,0.56,8,-9.707,1,0.0298,0.0449,3.83e-06,0.0774,0.29,143.987,281716,4
1347,$NOT,MONARCH,6yGvOq8j9AqFDZAx5J0TQI,50,0.537,0.471,0,-9.75,0,0.207,0.222,0.0,0.0837,0.389,98.081,179773,3
1348,Natanael Cano,Pero No,4sCFRSTuUwvxHhXOLKbuvL,63,0.553,0.682,7,-6.406,1,0.0288,0.196,0.0,0.133,0.326,170.065,222791,3
1349,Russ,SHOTS,0uiBDaPkLY5YK2lRrqz3KC,62,0.532,0.626,1,-6.407,0,0.304,0.266,0.000147,0.309,0.545,170.066,170467,4
1350,Christine and the Queens,"People, I've been sad",0KywIrJ4Xir4tS6q61aY1W,67,0.632,0.378,1,-9.096,0,0.0362,0.257,0.000104,0.143,0.223,77.98,260877,4
1351,$NOT,MEGAN,3ecUTTkzs9aaNBkDiWzdZ9,50,0.62,0.578,1,-7.968,1,0.338,0.16,0.0,0.221,0.402,164.866,133875,4
1352,Cali Y El Dandee,Yo Te Esperaré,0RkVpRmNsPwVSO7r6EsNeC,0,0.473,0.795,9,-5.615,1,0.157,0.239,0.0,0.078,0.321,175.925,232147,4
1353,Cali Y El Dandee,No Digas Nada (Déjà Vu),2ro1JKbh9ut8xXAg21bcHw,0,0.493,0.857,11,-4.439,1,0.214,0.253,0.0,0.249,0.428,176.063,213472,4
1354,Cali Y El Dandee,Contigo,5pTLL5wvH7cNrgCuHhW39Q,0,0.79,0.847,9,-5.201,1,0.0703,0.0487,0.0,0.0613,0.839,104.014,238533,4
1355,Cali Y El Dandee,La Estrategia,75Lz6WxbKaVzdH0fl7BLJl,0,0.385,0.669,8,-6.568,1,0.264,0.16,0.0,0.0734,0.242,164.958,221947,4
1356,mxmtoon,fever dream - Shawn Wasabi remix,4wBqdAvau413qIyO1Pstmi,43,0.646,0.939,4,-3.98,1,0.0447,0.117,0.293,0.235,0.569,102.028,183653,4
1357,James Taylor,God Bless The Child,16eQQlzeHu2jVnopa59P2B,52,0.624,0.299,5,-11.185,1,0.0319,0.776,4.96e-05,0.155,0.161,109.668,201760,3
1358,Kidz Bop Kids,"10,000 Hours",5uir2pbmFh7KFPqx4TnkE5,0,0.626,0.592,0,-5.796,1,0.0273,0.103,0.0,0.0784,0.738,89.983,168280,4
1359,Kidz Bop Kids,Memories,6s7tZQAQuaOIFfX1yYGPLS,0,0.762,0.455,2,-6.598,1,0.0382,0.617,0.0,0.0976,0.746,91.081,188586,4
1360,Kidz Bop Kids,2020 Vision,7aBAEgh5KKsVU29xYcYcI7,0,0.829,0.808,3,-4.792,1,0.0663,0.0266,2.17e-06,0.0547,0.969,123.99,179520,4
1361,El Alfa,4K,4xI3U4sDj1TPmO9Iz5TkYp,8,0.925,0.9,3,-4.361,0,0.144,0.357,0.00595,0.124,0.804,120.031,201500,4
1362,Dire Straits,Money for Nothing,1lT7gppsbIfv1141ritKhO,0,0.679,0.679,2,-9.746,0,0.0352,0.0856,8.54e-06,0.0592,0.834,134.234,249707,4
1363,Dire Straits,On Every Street,5g9ZChxmkmbUqPKllkFqGb,0,0.366,0.374,0,-7.474,1,0.0332,0.559,0.287,0.338,0.172,132.081,304053,4
1364,Dire Straits,Sultans of Swing,5u8GGUntbLzHbHDT4pXrQH,0,0.726,0.802,5,-10.059,1,0.0302,0.0722,0.0348,0.339,0.925,148.208,348760,4
1365,Dire Straits,Lady Writer,66sUJ5IGD4fsf2FwWOuZSs,0,0.641,0.812,1,-8.627,0,0.028,0.103,0.683,0.0582,0.966,147.89,225493,4
1366,Dire Straits,So Far Away,6AFSCjUibM0aNH30jlQhDq,0,0.714,0.523,4,-9.718,1,0.028,0.23,0.0699,0.0612,0.674,114.329,243467,4
1367,Dire Straits,Ride Across the River,6zruATMBken2T5dmZJ4kFO,0,0.569,0.302,4,-14.133,0,0.0412,0.841,0.159,0.0645,0.643,142.832,417907,4
1368,TWICE,Feel Special,2HtcPHFdo7eu4Ilbvb0BVI,62,0.709,0.959,1,-1.339,1,0.0603,0.0296,0.00188,0.107,0.644,128.983,206867,4
1369,Yung Gravy,Go Bananas,4F7f3j1fDiAstE6CQP3sjk,62,0.872,0.543,10,-9.397,0,0.209,0.163,8.86e-05,0.103,0.819,82.505,131559,4
1370,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",0MdvSTWmHXJGgXjMW9JIQd,61,0.792,0.512,2,-6.875,1,0.0408,0.13,8.82e-05,0.14,0.11,113.978,168490,4
1371,PVRIS,Dead Weight,7hM9ShrZMCV7xYOQwqBnNb,63,0.6,0.915,4,-2.087,0,0.0665,0.00593,0.00952,0.484,0.589,119.008,207000,4
1372,Joel Corry,Lonely,2ZEq4HT450Ye9IFGPTl9qV,78,0.697,0.921,5,-4.283,1,0.0424,0.0946,1.9e-05,0.159,0.722,123.988,190955,4
1373,Russ,PATIENCE,2B7keMmAP8OGjXOXFnHeae,62,0.525,0.521,8,-6.203,0,0.307,0.609,2.31e-06,0.114,0.567,86.961,184600,4
1374,RMR,RASCAL,4xYTwN5Iu6iBlv6yHyVw9f,62,0.539,0.317,1,-7.386,1,0.033,0.885,0.0,0.0878,0.449,72.118,183498,4
1375,NCT 127,Not Alone,5N48rfOMFf2XkHpqPoAqzW,57,0.761,0.574,9,-5.229,1,0.0332,0.627,9e-06,0.125,0.427,126.994,225173,4
1376,Trippie Redd,Who Needs Love,5gm0tmtIRAAGe2agBNGg1d,61,0.85,0.516,0,-7.664,0,0.0714,0.763,0.0,0.0896,0.874,108.963,158532,4
1377,Colton Dixon,Miracles,2Zvtq9Ctnr4grdUJJmi1LA,60,0.721,0.717,7,-6.917,1,0.0437,0.00146,0.000125,0.12,0.341,96.481,174438,4
1378,King Von,Same As Us,6KwMXFvpVOlQQRsY47b3ec,50,0.721,0.808,10,-4.866,0,0.336,0.22,0.0,0.102,0.511,100.733,112727,3
1379,John Williams,Schindler's List Theme (Theremin Version),0EEkuGpl2JjVMSrgawrFJ4,10,0.207,0.174,2,-14.713,0,0.0369,0.776,0.942,0.075,0.2,107.199,242036,4
1380,Wolfgang Amadeus Mozart,"Mozart: Violin Concerto No. 5 in A Major, K. 219: III. Rondeau. Tempo di menuetto (Cadenza by Joachim)",0BJOMevUZZZb7lpsRaNunF,0,0.402,0.114,9,-20.864,1,0.0465,0.965,0.498,0.0464,0.214,123.984,527386,3
1381,Wolfgang Amadeus Mozart,"Piano Sonata No.12 In F, K.332: 2. Adagio",0oEn3FX7rf3TiRZjlF6CvL,0,0.531,0.0636,5,-21.87,1,0.0647,0.995,0.945,0.0926,0.301,72.949,282773,4
1382,Wolfgang Amadeus Mozart,"Horn Concerto No. 2 in E-Flat Major, K. 417: 2. Adagio",2OdxUmfDAI6tXSLHykkxm7,0,0.0997,0.0272,10,-26.104,1,0.0471,0.99,0.944,0.125,0.14,78.405,213640,3
1383,Wolfgang Amadeus Mozart,"Piano Concerto No.20 in D minor, K.466: 2. Romance - Live At Severance Hall, Cleveland / 2010",2obf71Tnw8FuKNU93ptXUL,0,0.228,0.056,10,-22.538,1,0.0334,0.989,0.887,0.103,0.0976,84.673,573133,4
1384,Wolfgang Amadeus Mozart,"Mozart: Die Zauberflöte, K. 620: Overture",3jqWvRVWJb6iIWlbKMsQvv,0,0.386,0.144,10,-16.37,1,0.0478,0.984,0.826,0.0795,0.159,83.988,393613,4
1385,Wolfgang Amadeus Mozart,"Mozart: Le nozze di Figaro, K. 492, Act 2: ""Voi che sapete"" (Cherubino)",5bit8SQNgR9iY8VPRRp6ff,0,0.321,0.12,10,-16.72,1,0.0577,0.989,0.000603,0.133,0.168,62.453,159560,4
1386,Wolfgang Amadeus Mozart,"Mozart: Die Zauberflöte, K. 620, Act 2: Queen of the Night Aria. ""Der Hölle Rache kocht in meinem Herzen"" (Königin)",60RJkCi7Oklbq3978rKQ5R,0,0.434,0.278,2,-15.908,0,0.103,0.944,0.000193,0.0736,0.163,147.96,182893,4
1387,Justin Bieber,Yummy - Country Remix,18190jS9db6xIkdt6HkgXj,63,0.636,0.607,9,-6.596,0,0.0852,0.255,0.0,0.0962,0.651,145.807,203698,4
1388,KALEO,Break My Baby,5NnFkbEjahUGx5T3qxbNCW,66,0.529,0.748,10,-3.922,0,0.0361,0.109,0.00123,0.156,0.408,74.02,265558,4
1389,Green Day,Oh Yeah!,3QiNQFiueqnIc6rOPLZB3f,67,0.623,0.792,11,-6.37,1,0.0664,7e-05,0.00467,0.159,0.584,127.041,171161,4
1390,Cosmo's Midnight,Down for You,2nelvMgL7LyIUAYwmmRyy1,67,0.763,0.547,2,-8.017,1,0.0601,0.275,1.79e-06,0.108,0.634,97.003,193716,4
1391,Yo Gotti,Pose (Bonus Track) (feat. Lil Uzi Vert),30YtmOd4KaKObRrLgSp54P,60,0.938,0.687,10,-3.932,0,0.279,0.00353,0.0,0.0903,0.426,120.129,170122,4
1392,Calibre 50,Mi Vieja Borracha - .En Vivo,16Rkj6w7hNwFRHx7cSxdlL,0,0.568,0.898,5,-5.234,1,0.411,0.465,0.0,0.38,0.699,161.464,121280,4
1393,Calibre 50,Volveré A Amar - En Vivo,1eCPDE0WKuHVBHRtw8kuIh,0,0.566,0.459,0,-8.119,0,0.0369,0.491,0.000395,0.187,0.798,111.565,242387,4
1394,Calibre 50,¿Por Qué Cambiaste De Opinión? - En Vivo,2Wxyc4oaJk6us2AQhyo1Ds,0,0.596,0.373,5,-7.635,1,0.053,0.365,7.84e-06,0.422,0.704,131.12,256773,4
1395,Calibre 50,El Quijote De Don Chuy - En Vivo,2qbXG72jYZdrngNdk8VLvT,0,0.602,0.606,8,-5.536,1,0.0622,0.308,0.0,0.331,0.961,120.892,210560,1
1396,Calibre 50,Javier El De Los Llanos - Don Arturo - Popurrí / En Vivo,3Nk2EvvyFxxX7CRf8pzQ8j,0,0.541,0.575,8,-6.612,1,0.0634,0.446,0.0,0.331,0.845,111.988,315640,1
1397,Calibre 50,De Corazón Ranchero - En Vivo,3j09uV4fp77zDuMiqaspPx,0,0.594,0.584,5,-7.469,1,0.0849,0.5,1.26e-06,0.196,0.81,105.536,196027,1
1398,Calibre 50,El Florero De Bolitas - En Vivo,3oIfihsBMTq2HoVvMyNQfW,0,0.773,0.945,0,-4.455,0,0.0913,0.422,5.04e-05,0.0925,0.963,113.429,188267,4
1399,Calibre 50,Basta Ya - En Vivo,4L0BVZLHU4r2HVLPaVRLMh,0,0.732,0.739,0,-6.379,1,0.0705,0.351,0.0,0.321,0.812,105.195,223587,4
1400,Calibre 50,Culiacán Vs. Mazatlán - En Vivo,4lNTj5COEf4yZi7rgdSyof,0,0.58,0.767,3,-5.308,1,0.301,0.442,0.0,0.304,0.901,127.635,186760,1
1401,Calibre 50,Los Diablos Fuera - En Vivo,4tw80T8v6Y9ROjnWIcSzsG,0,0.61,0.699,10,-8.077,1,0.0493,0.341,0.645,0.189,0.979,117.499,158440,3
1402,Calibre 50,Ni Que Estuvieras Tan Buena - Intro / En Vivo,4xwTGM7EmmcCzz0IWdLtEo,0,0.551,0.721,10,-6.16,1,0.301,0.221,0.000621,0.183,0.794,129.604,224973,4
1403,Calibre 50,El Pistolero - El Chinelito Borracho - Popurrí / En Vivo,53vmjwz0GeOO4WgipVxV7v,0,0.58,0.81,0,-6.321,0,0.0893,0.334,0.0226,0.396,0.965,119.013,233107,4
1404,Calibre 50,De Buen Perfil - Sentado En Una Hielera - Popurrí / En Vivo,5NOPpjmCylMNYowY9l6M5H,0,0.616,0.572,0,-5.669,1,0.0885,0.446,0.0,0.258,0.819,121.769,211920,1
1405,Calibre 50,Aguaje Activado - La Húngara - Popurrí / En Vivo,6E2rVovPCEdpuOhFu442uz,0,0.567,0.748,10,-6.584,1,0.101,0.244,1.54e-06,0.39,0.962,124.385,290933,4
1406,Calibre 50,¿A Las Cuántas Decepciones? - En Vivo,7cukfrBiEUddRm5lpI6gD6,0,0.649,0.44,10,-7.296,1,0.104,0.573,0.0,0.157,0.653,141.072,228467,3
1407,Calibre 50,Simplemente Gracias - En Vivo,7kTbcfiAVDGv2VBxddSrEf,0,0.713,0.434,3,-9.661,1,0.0569,0.395,0.0,0.154,0.576,129.038,217187,4
1408,Calibre 50,Corrido De Juanito - En Vivo,7sOvGNCmIB9YJeQfrqL8lg,0,0.471,0.501,3,-8.78,1,0.278,0.439,4.23e-06,0.209,0.633,69.466,260400,4
1409,Calibre 50,Javier Díaz - En Vivo,7xSYvjx6hucAkXRZ6pwrbf,0,0.716,0.513,9,-7.484,1,0.053,0.404,0.0,0.305,0.919,114.372,252347,4
1410,NCT 127,White Night,33txTXgQioQ5eaXc7yWd67,57,0.56,0.568,7,-3.967,0,0.0288,0.203,0.0,0.13,0.214,70.978,243427,4
1411,Mitchell Tenpenny,Can't Go to Church,5z6kioF5lcjvAokZqLIucU,61,0.372,0.863,9,-4.761,0,0.0645,0.00238,0.0,0.283,0.546,174.276,270729,4
1412,Seven Lions,Only Now (feat. Tyler Graves),6mE1m1NmzO7slSiN6vzovg,61,0.384,0.808,7,-5.225,1,0.0397,0.00558,8.51e-06,0.116,0.195,149.926,211200,4
1413,Ferrugem,Pra você acreditar (Ao vivo) - Live,0SOzpofieQrrOyPE2sTyPL,5,0.494,0.736,1,-6.399,0,0.0423,0.649,0.0,0.964,0.659,145.85,203895,4
1414,Ferrugem,Climatizar,1X4NfOeQFcwdePhbXgqTlE,5,0.701,0.712,5,-5.188,0,0.087,0.588,0.0,0.312,0.665,90.004,189387,4
1415,Ferrugem,Sinto sua falta (Ao Vivo) - Live,3a3GkrCec51OpGAM2M42qS,4,0.548,0.643,9,-6.57,1,0.0416,0.746,0.0,0.961,0.668,143.929,204681,4
1416,Ferrugem,Minha namorada,7CCr619Fq84iKB8Zx3YalZ,6,0.679,0.691,9,-5.766,1,0.0914,0.678,0.0,0.116,0.712,145.878,182440,4
1417,Ferrugem,Mil flores,0mrsAl90nus91gvSz5Q3DW,0,0.637,0.395,4,-9.767,0,0.0336,0.591,0.0,0.103,0.628,135.852,204087,4
1418,Ferrugem,Agora sou patrão,5RTINbuF4tVNDp8Lfc5B4y,1,0.702,0.798,7,-7.523,1,0.0356,0.833,0.0,0.216,0.869,90.041,146280,4
1419,gnash,hungover & i miss u,2gWLcRgjh9mpYTlBVmtoTp,41,0.926,0.418,6,-8.154,1,0.0471,0.37,7.78e-05,0.158,0.335,128.003,166667,4
1420,Ragnar Seaholm,Small Steps,0Is6AFJld5SKScJRFXa8uC,65,0.405,0.0197,8,-28.997,0,0.0468,0.992,0.923,0.098,0.199,102.602,165000,4
1421,COIN,Crash My Car,0X5mtNbqxbiTYkwj0CQc2f,60,0.244,0.645,5,-5.863,1,0.0456,0.00178,0.00574,0.301,0.529,183.577,188307,5
1422,Tenille Townes,Jersey on the Wall - I'm Just Asking,1JqcuWreCl5cNVsX7TKGss,61,0.647,0.65,0,-7.219,1,0.0332,0.159,0.0104,0.0818,0.567,141.938,245813,4
1423,NCT 127,Interlude: Neo Zone,4PkQJX29fickABu8UEXqIO,57,0.529,0.575,7,-6.628,1,0.109,0.244,0.807,0.0296,0.109,165.97,99120,4
1424,Josh A,Revenge,4Px9P902I1fMQEu7FN3eUS,52,0.77,0.617,1,-7.279,1,0.326,0.276,0.0,0.0775,0.459,142.048,127425,4
1425,James Taylor,As Easy As Rolling Off A Log,1pGCEor5tqU6Jk783Gs39L,50,0.509,0.397,9,-9.317,1,0.0578,0.824,0.000138,0.117,0.6,169.773,170427,4
1426,Lucky Daye,Fade Away,7gXVlNVDu3Qmf0Sy63GqA1,63,0.534,0.777,10,-6.301,1,0.0684,0.0737,0.00113,0.166,0.625,156.057,220054,4
1427,King Von,Broke Opps,02XlaBr5k34zLI1lG6uCSP,49,0.868,0.528,1,-8.079,1,0.0817,0.147,0.000185,0.109,0.211,139.961,157722,4
1428,Grouplove,Youth,4qf4kwYfjRrIQeLcxNtF6N,51,0.709,0.766,3,-6.039,0,0.0294,0.0377,0.22,0.114,0.951,119.989,287840,4
1429,Key Glock,Mr. Glock,1ipSpQfzBbhPFhYm6tfVIz,59,0.804,0.946,7,-5.949,1,0.352,0.002,0.0,0.359,0.745,150.141,146880,4
1430,NCT 127,Dreams Come True,4wmrFwPfSRYzC2buKIqal3,56,0.552,0.668,6,-4.345,0,0.0477,0.145,0.0,0.145,0.38,97.964,225560,4
1431,Christian French,crowded room,6e3ASsTnmBCD9Xc8yozBDu,57,0.746,0.584,11,-6.591,0,0.0304,0.0166,0.0,0.0787,0.372,124.938,172630,4
1432,Pop Smoke,She Got A Thing,26CqCHDhGPFqaL9GdhuYNV,63,0.425,0.736,0,-4.746,1,0.0661,0.42,0.0,0.21,0.31,69.27,125173,4
1433,Loote,This Is How U Feel,0yeOBIkI3whpk4n223Lpuo,62,0.781,0.668,8,-8.36,1,0.0645,0.149,4.67e-06,0.152,0.754,103.024,184067,4
1434,Myke Towers,Tú,7xX3wvvcZvxGCa06KlgTCp,73,0.805,0.744,5,-5.627,0,0.149,0.258,1.4e-05,0.277,0.825,123.999,204747,4
1435,Grouplove,Deleter,1r8e3HtZOP65v2uiWd17dF,61,0.421,0.991,8,-3.678,1,0.124,3.81e-06,0.0466,0.13,0.446,159.998,234387,4
1436,Chase Rice,Forever To Go,6FeuPgGZ4JZHEE1uOhsJNz,59,0.5,0.55,1,-8.107,1,0.0514,0.459,0.0,0.125,0.383,88.696,177280,4
1437,Beach Bunny,April,7l94AyvXRwnQgKccUU3PRN,59,0.549,0.836,9,-3.261,1,0.032,0.000299,0.0603,0.197,0.745,118.043,198419,4
1438,R3HAB,More Than OK,547rvY6KDcfX9RjQZ4KIUG,59,0.812,0.594,5,-6.619,1,0.0776,0.0566,1.86e-05,0.15,0.624,105.988,156226,4
1439,mxmtoon,quiet motions,1PgfRXFbqNK2S97sRmhn0n,7,0.521,0.615,2,-8.287,1,0.0501,0.302,4.62e-05,0.353,0.357,80.022,158200,4
1440,Eladio Carrion,3 Am,1F205Nl2feOSYSztLNOJAL,71,0.852,0.613,9,-5.261,1,0.108,0.413,0.000201,0.123,0.576,89.951,208237,4
1441,Alina Baraz,Morocco feat. 6LACK,1fm1PmtAvxXe98n8xOcKnJ,46,0.594,0.753,2,-2.566,1,0.04,0.0627,0.00095,0.144,0.524,155.959,143640,4
1442,Julien Thorsen,And I Always Will,2ELwSFL1CGiJIlpHP3XFbZ,66,0.349,0.00997,11,-30.127,0,0.0368,0.991,0.922,0.09,0.12,127.579,119250,4
1443,King Von,Str8,1gTOosCIBHaJ6sPwJ3Pqdh,49,0.839,0.593,1,-6.214,1,0.34,0.0878,0.0,0.192,0.502,140.027,185181,4
1444,Roy Woods,Shot Again,7jHYiFS2lcQ76ukeHUciZK,65,0.676,0.549,8,-8.318,1,0.19,0.00993,0.0,0.0955,0.157,181.913,155243,4
1445,Jadakiss,Huntin Season,3Avv8zUJUDR19bkviNSQTP,53,0.478,0.937,4,-4.54,1,0.298,0.402,0.0,0.516,0.651,166.805,278427,4
1446,Gloans,Temple of Peace,0qLkLemmQaimQxGy7wXDzM,60,0.161,0.00825,4,-36.914,1,0.0367,0.842,0.882,0.109,0.0357,74.711,191689,4
1447,Léon Branche,A Hidden Ace,71XGDwLwvcTmxRtxQBYqri,65,0.253,0.0383,5,-25.241,1,0.0398,0.988,0.902,0.109,0.0517,79.595,161061,3
1448,Kupla,Sleepy Little One,26JfvzihGUTJs8vFEi4Nkn,60,0.58,0.439,6,-11.073,0,0.0531,0.793,0.643,0.707,0.134,77.996,153846,4
1449,Whethan,All In My Head (feat. grandson),2DuWtGyGAhc9GIhLCkerZH,63,0.747,0.932,9,-4.671,0,0.157,0.0225,0.0122,0.176,0.937,147.04,148112,4
